filename,fecha_de_radicacion,has_unredacted,unredacted_vars,unredacted_values,sbp_application,county,state,country,mailing_county,mailing_state,mail_country,taxable_year_end,total_net_worth,identification_type,income_interest_exempt,income_interest_nonexempt,income_dividends_exempt,income_dividends_nonexempt,income_capital_gains_exempt,income_capital_gains_nonexempt,income_wages_exempt,income_wages_nonexempt,income_other_income_exempt,income_other_income_nonexempt,does_grantee_own_a_home_in_puerto_rico_or_does_he/she_rent_it,primary_property_value,monthly_rent_pay,real_estate_municipality,n_nonprimary_real_estate,does_grantee_have_assets_located_in_puerto_rico,previous_reporting_year,current_reporting_year,asset_type_financial_previous_reporting_year,asset_type_financial_current_reporting_year,asset_type_financial_difference,asset_type_real_estate_previous_reporting_year,asset_type_real_estate_current_reporting_year,asset_type_real_estate_difference,asset_type_privately_held_business_previous_reporting_year,asset_type_privately_held_business_current_reporting_year,asset_type_privately_held_business_difference,asset_type_other_previous_reporting_year,asset_type_other_current_reporting_year,asset_type_other_difference,n_business,business_type_1,business_decree_1,business_type_2,business_decree_2,business_type_3,business_decree_3,business_type_4,business_decree_4,business_type_5,business_decree_5,business_type_6,business_decree_6,business_type_7,business_decree_7,business_type_8,business_decree_8,business_type_9,business_decree_9,n_hh,days_in_pr,expenditure_in_pr,charity_in_pr,total_amount_donated
2019-RepAct22-000681_Redacted.pdf,2019-12-02 16:44:46.842,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 5 to 10 million,Social Security Number,7262,0,4586,0,293199,0,0,140300,0,0,Rent,NA,4000,San Juan,0,TRUE,2017,2018,2e+05,2e+05,0,0,0,0,0,0,0,15000,15000,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,317,1e+05,No,NA
2019-RepAct22-000682_Redacted.pdf,2019-11-08 14:17:16.615,FALSE,NA,NA,No,Carolina,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,Less than 1 million,Social Security Number,0,0,41011,0,0,0,0,0,0,0,Rent,NA,2800,Carolina,0,TRUE,2017,2018,3500,80000,76500,0,0,0,2674482,2500000,-174482,0,0,0,1,Administration of Companies,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,190,12000,Yes,14000
2019-RepAct22-000683_Redacted.pdf,2019-10-29 14:36:14.909,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 5 to 10 million,Social Security Number,212191,0,38242,0,0,0,0,0,0,3,Own,380000,NA,N/A,0,TRUE,2017,2018,20000,15000,-5000,372500,380000,7500,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,189,26000,No,NA
2019-RepAct22-000685_Redacted.pdf,2019-10-28 13:33:15.798,TRUE,household_member_1_live_in_pr,TRUE,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 5 to 10 million,Social Security Number,42099,0,0,0,564021,0,0,250300,0,65489,Own,250000,NA,NA,0,TRUE,2017,2018,5282796,2e+05,-5082796,270000,250000,-20000,0,2e+05,2e+05,0,6000,6000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,290,2e+05,Yes,5000
2019-RepAct22-000686_Redacted.pdf,2019-11-14 19:09:41.317,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 5 to 10 million,Social Security Number,38,0,0,0,168,0,0,18608,0,0,Own,1700000,NA,NA,0,TRUE,2017,2018,1200000,5e+05,-7e+05,1700000,1700000,0,0,0,0,20000,15000,-5000,1,EDUCATIONAL AND TRAINING SERVICES,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,193,550000,Yes,28800
2019-RepAct22-000688_Redacted.pdf,2019-11-06 11:29:06.713,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 5 to 10 million,Social Security Number,0,0,7e+05,0,0,0,0,125000,0,0,Rent,NA,4750,Dorado,0,TRUE,2017,2018,254163,0,-254163,0,0,0,1e+05,1e+05,0,0,0,0,1,CONSULTING EXPORT SERVICES,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,200,3e+05,No,NA
2019-RepAct22-000689_Redacted.pdf,2019-11-15 15:06:27.121,TRUE,charity_name,MANNA,No,Fajardo,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 10 to 25 million,Social Security Number,47,0,157401,0,12754,317,0,0,0,0,Own,210000,NA,N/A,0,TRUE,2017,2018,8000,11000,3000,210000,210000,0,0,0,0,45000,45000,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,296,23000,Yes,500
2019-RepAct22-000690_Redacted.pdf,2019-11-14 19:02:26.79,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 5 to 10 million,Social Security Number,1304,0,2243808,0,8391,0,0,36104,0,36586,Own,1700000,NA,N/A,0,TRUE,2017,2018,1200000,5e+05,-7e+05,1700000,1700000,0,0,0,0,20000,15000,-5000,1,EDUCATIONAL AND TRAINING SERVICES,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,193,5e+05,Yes,28800
2019-RepAct22-000691_Redacted.pdf,"2019-11-13 18:42:39,163",FALSE,NA,NA,No,Dorado,REDACTED,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 25 to 50 million,Social Security Number,2194807,0,3402547,0,108896,0,0,247917,0,0,Own,5400000,NA,N/A,0,TRUE,2017,2018,0,722762,722762,0,5400000,5400000,0,432255,432255,0,30000,30000,1,Financial,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,215,250000,Yes,5300
2019-RepAct22-000692_Redacted.pdf,2019-11-15 11:30:17.564,FALSE,NA,NA,No,Humacao,REDACTED,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 10 to 25 million,REDACTED,1520524,0,70786,0,1647545,0,0,12500,0,5800,Rent,NA,1000,Humacao,0,TRUE,2017,2018,3e+06,1e+06,-2e+06,0,0,0,0,5e+05,5e+05,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,196,2e+05,No,NA
2019-RepAct22-000693_Redacted.pdf,2019-11-08 11:45:13.046,FALSE,NA,NA,No,San Juan,REDACTED,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 1 to 5 million,Social Security Number,10687,0,1748,0,510884,0,0,0,0,0,Rent,NA,3300,San Juan,0,TRUE,2017,2018,37000,17000,-20000,0,0,0,0,0,0,0,21000,21000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,249,38000,Yes,5150
2019-RepAct22-000694_Redacted.pdf,2019-11-14 19:38:56.381,FALSE,NA,NA,No,Carolina,REDACTED,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 10 to 25 million,REDACTED,1591714,0,97459,0,1601652,0,0,0,0,1399,Rent,NA,1000,Carolina,0,TRUE,2017,2018,7e+05,9e+06,8300000,0,0,0,0,0,0,0,25000,25000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,201,2e+05,No,NA
2019-RepAct22-000695_Redacted.pdf,2019-11-15 19:02:59.066,FALSE,NA,NA,No,San Juan,REDACTED,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 1 to 5 million,Social Security Number,539,0,2981165,0,4962,0,0,101100,0,0,Own,1500000,NA,NA,0,TRUE,2017,2018,120000,46827,-73173,1500000,1500000,0,0,0,0,70000,32000,-38000,1,SAS SOFTWARE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,213,50000,Yes,5000
2019-RepAct22-000696_Redacted.pdf,2019-11-15 14:57:46.333,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 50 to 75 million,Social Security Number,950,0,1656470,0,72850,0,0,30300,0,10615,Own,6e+06,NA,N/A,1,TRUE,2017,2018,10000,10000,0,1.1e+07,1.1e+07,0,0,0,0,128500,128500,0,2,MARKETING & BANKING,FALSE,ASSET MANAGEMENT,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,252,1e+05,Yes,25000
2019-RepAct22-000697_Redacted.pdf,2019-10-30 13:43:21.119,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,Less than 1 million,Social Security Number,23.83,0,0,0,250500,0,0,0,0,0,Rent,NA,1890,San Juan,0,TRUE,2017,2018,80000,20000,-60000,0,0,0,0,0,0,1000,30000,29000,1,Marketplace mobile app,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,319,48000,No,NA
2019-RepAct22-000698_Redacted-2.pdf,2019-10-21 18:53:07.869,FALSE,NA,NA,No,San Juan,REDACTED,USA,REDACTED,REDACTED,REDACTED,31-12-2018,Less than 1 million,Social Security Number,0,0,0,0,0,0,0,0,0,0,Rent,NA,5000,San Juan,0,TRUE,2017,2018,0,2000,2000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,190,40000,No,NA
2019-RepAct22-000698_Redacted.pdf,2019-10-21 18:53:07.869,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,Less than 1 million,Social Security Number,0,0,0,0,0,0,0,0,0,0,Rent,NA,5000,San Juan,0,TRUE,2017,2018,0,2000,2000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,190,40000,No,NA
2019-RepAct22-000699_Redacted.pdf,2019-10-28 14:15:29.462,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,Less than 1 million,REDACTED,4539,0,240296,0,0,0,0,0,0,0,Own,2e+06,NA,NA,0,TRUE,2017,2018,16788,5327,-11461,2e+06,2e+06,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,280,93000,Yes,2500
2019-RepAct22-000700_Redacted.pdf,2019-11-15 19:31:05.456,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 1 to 5 million,Social Security Number,0,0,7e+05,0,0,0,0,85000,0,39163,Own,8e+05,NA,NA,0,TRUE,2017,2018,10000,10000,0,8e+05,8e+05,0,0,0,0,50000,50000,0,1,CONSULTING SERVICES,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,207,150000,No,NA
2019-RepAct22-000701_Redacted.pdf,2019-11-15 19:03:27.386,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 5 to 10 million,Social Security Number,944,0,7925416,0,0,16970,0,120000,0,16625,Own,2e+06,NA,NA,0,TRUE,2017,2018,56410,67720,11310,0,2e+06,2e+06,1889409,5345020,3455611,0,57000,57000,1,CONSULTING SERVICES,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,242,110000,Yes,5000
2019-RepAct22-000702_Redacted.pdf,2019-10-29 13:35:23.536,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 75 to 100 million,Social Security Number,6900222,0,41982,0,97505,0,0,72000,0,2234,Own,2150000,NA,NA,0,TRUE,2017,2018,20800,10000,-10800,2150000,2150000,0,86588078,81016000,-5572078,150000,150000,0,2,BUSINESS CONSULTING,FALSE,INVESTMENT COMPANY,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,227,6e+05,Yes,5000
2019-RepAct22-000703_Redacted.pdf,2019-10-29 13:48:55.286,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 75 to 100 million,Social Security Number,6900222,0,41982,0,97505,0,0,0,0,2234,Own,2150000,NA,NA,0,TRUE,2017,2018,20800,10000,-10800,2150000,2150000,0,86588078,81016000,-5572078,150000,150000,0,1,INVESTMENT COMPANY,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,267,6e+05,Yes,5000
2019-RepAct22-000704_Redacted.pdf,2019-10-28 13:45:17.13,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,Less than 1 million,REDACTED,0,0,542208,0,0,0,0,3931,13024,0,Own,5e+05,NA,NA,0,TRUE,2017,2018,0,22500,22500,5e+05,5e+05,0,0,0,0,7e+05,0,-7e+05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,198,15000,Yes,1250
2019-RepAct22-000706_Redacted.pdf,2019-11-14 17:34:20.012,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 1 to 5 million,Social Security Number,34464,0,12909,0,0,0,0,0,0,2351,Own,5e+05,NA,NA,0,TRUE,2017,2018,0,5000,5000,5e+05,5e+05,0,250000,3e+05,50000,18000,88000,70000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,314,40000,No,NA
2019-RepAct22-000707_Redacted.pdf,2019-11-12 18:19:27.91,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 5 to 10 million,Social Security Number,8714,0,172,0,1158649,0,0,0,0,0,Own,2500000,NA,NA,0,TRUE,2017,2018,25000,50000,25000,2e+05,2500000,2300000,1e+05,0,-1e+05,125000,150000,25000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,276,3e+05,Yes,5252
2019-RepAct22-000708_Redacted-2.pdf,2019-10-22 14:25:46.14,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 1 to 5 million,ssn,0,227,0,784,6989,0,0,20773,0,0,Own,5e+05,NA,NA,4,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,275,1e+05,No,NA
2019-RepAct22-000708_Redacted-3.pdf,2019-10-22 14:25:46.14,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 1 to 5 million,ssn,0,227,0,784,6989,0,0,20773,0,0,Own,5e+05,NA,NA,4,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,275,1e+05,No,NA
2019-RepAct22-000708_Redacted-4.pdf,2019-10-22 14:25:46.14,FALSE,NA,NA,No,San Juan,REDACTED,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 1 to 5 million,ssn,0,227,0,784,6989,0,0,20773,0,0,Own,5e+05,NA,NA,4,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,275,1e+05,No,NA
2019-RepAct22-000708_Redacted.pdf,2019-10-22 14:25:46.14,FALSE,NA,NA,No,San Juan,REDACTED,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 1 to 5 million,ssn,0,227,0,784,6989,0,0,20773,0,0,Own,5e+05,NA,NA,4,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,275,1e+05,No,NA
2019-RepAct22-000709_Redacted.pdf,2019-11-22 15:48:04.262,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 25 to 50 million,Social Security Number,105080,0,136944,0,3158479,0,0,0,1583301,110921,Own,3258115,NA,NA,0,TRUE,2017,2018,0,0,0,0,3258115,3258115,11990195,14072035,2081840,1e+05,1e+05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,187,1e+05,Yes,5000
2019-RepAct22-000710_Redacted.pdf,2019-10-28 13:52:59.061,FALSE,NA,NA,No,Humacao,REDACTED,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 5 to 10 million,Social Security Number,2237,0,0,0,194235,0,0,139061,0,86579,Rent,NA,1,Humacao,0,TRUE,2017,2018,11958,60707,48749,0,0,0,0,625000,625000,0,0,0,1,CONSULTING,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,325,1e+05,Yes,56575
2019-RepAct22-000711_Redacted.pdf,2019-11-15 18:45:12.766,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 25 to 50 million,Social Security Number,9416,0,34274,0,0,0,0,62199,0,239743,Own,3200000,NA,N/A,0,TRUE,2017,2018,890000,890000,0,6500000,6500000,0,1500000,1500000,0,40000,40000,0,1,REAL PROPERTY DEVELOPMENT,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,190,2500000,Yes,2500
2019-RepAct22-000712_Redacted-2.pdf,2019-10-25 10:42:43.521,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 5 to 10 million,REDACTED,12145,0,98618,0,905615,0,0,0,0,0,Rent,NA,2300,San Juan,0,TRUE,2017,2018,4500000,2500000,-2e+06,0,0,0,0,0,0,80000,40000,-40000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,197,80000,No,NA
2019-RepAct22-000712_Redacted.pdf,2019-10-25 10:42:43.521,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 5 to 10 million,REDACTED,12145,0,98618,0,905615,0,0,0,0,0,Rent,NA,2300,San Juan,0,TRUE,2017,2018,4500000,2500000,-2e+06,0,0,0,0,0,0,80000,40000,-40000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,197,80000,No,NA
2019-RepAct22-000713_Redacted.pdf,2019-10-23 12:27:02.608,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 10 to 25 million,REDACTED,36362,0,69062,0,138970,22779,0,0,0,26519,Own,4e+05,NA,NA,1,TRUE,2017,2018,1e+06,275351,-724649,660000,660000,0,40000,719731,679731,1e+05,1e+05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,263,5e+05,Yes,2500
2019-RepAct22-000714_Redacted.pdf,2019-11-18 10:30:57.709,FALSE,NA,NA,No,San Juan,REDACTED,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 50 to 75 million,Social Security Number,1154415,0,60160659,0,0,0,0,200292,0,0,Rent,NA,3000,San Juan,0,TRUE,2017,2018,0,62684,62684,0,0,0,0,0,0,0,0,0,1,"MANAGEMENT COMPANY, INVESTMENT COMPANY AND CAPTIVE INSURANCE",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,196,30000,Yes,5000
2019-RepAct22-000715_Redacted.pdf,"2019-11-13 16:15:32,119",FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 10 to 25 million,Social Security Number,22,0,3826500,0,0,0,0,2e+05,0,31506,Own,1e+06,NA,NA,0,TRUE,2017,2018,1e+06,1e+06,0,1300000,1300000,0,14619040,10354386,-4264654,0,0,0,6,Real Estate/Property,FALSE,ACQUIRE REAL ESTATE PROPERTY & DEVELOPMENT PROJECTS,FALSE,Real Estate/Property,FALSE,Real Estate/Property,FALSE,EXPORT OF MANAGEMENT SERVICES,TRUE,ACQUIRE REAL ESTATE PROPERTY & DEVELOPMENT PROJECTS,FALSE,NA,NA,NA,NA,NA,NA,2,192,250000,No,NA
2019-RepAct22-000716_Redacted.pdf,2019-10-22 14:10:28.08,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 1 to 5 million,Social Security Number,71003,0,11475,0,637473,0,0,0,0,0,Own,2e+06,NA,NA,0,TRUE,2017,2018,250000,250000,0,2e+06,2e+06,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,218,2e+05,Yes,10000
2019-RepAct22-000717_Redacted.pdf,2019-10-22 15:29:24.368,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,Less than 1 million,ssn,0,0,41,0,0,0,0,112500,0,104556,Own,630000,NA,NA,0,TRUE,2017,2018,96191,50000,-46191,630000,630000,0,0,0,0,0,0,0,1,Financial,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,263,2e+05,Yes,5000
2019-RepAct22-000718_Redacted.pdf,2019-11-15 19:01:46.669,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 10 to 25 million,REDACTED,134,0,2631664,0,0,0,0,0,0,18797954,Own,3800000,NA,NA,0,TRUE,2017,2018,0,671012,671012,0,3800000,3800000,0,0,0,0,165000,165000,1,MANAGEMENT AND SALES CONSULTING,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,149,6e+05,Yes,5000
2019-RepAct22-000719_Redacted.pdf,2019-10-22 15:02:07.442,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 1 to 5 million,Social Security Number,361,0,1882,0,17960,0,0,0,0,0,Own,2e+06,NA,NA,0,TRUE,2017,2018,0,0,0,2e+06,2e+06,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,218,2e+05,Yes,10000
2019-RepAct22-000720_Redacted.pdf,2019-10-22 16:34:39.377,FALSE,NA,NA,No,Rio Grande,REDACTED,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 5 to 10 million,Social Security Number,1,0,0,0,0,0,0,4021,0,0,Rent,NA,27000,Rio Grande,0,TRUE,2017,2018,0,5e+06,5e+06,0,5800000,5800000,0,6061579,6061579,0,0,0,2,Financial,TRUE,Consulting Export Service,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,81,50000,Yes,5000
2019-RepAct22-000721_Redacted.pdf,2019-11-13 18:15:48.748,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 5 to 10 million,Social Security Number,908299,0,1366445,0,45412,0,0,247917,0,15689,Own,2e+06,NA,NA,0,TRUE,2017,2018,0,1e+06,1e+06,0,2e+06,2e+06,0,187692,187692,0,6e+05,6e+05,1,Financial,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,194,90000,Yes,5000
2019-RepAct22-000723_Redacted.pdf,2019-10-22 15:46:15.946,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,Less than 1 million,Social Security Number,0,0,41,0,0,0,0,112500,0,104556,Own,630000,NA,NA,0,TRUE,2017,2018,96191,50000,-46191,630000,630000,0,0,0,0,0,0,0,1,Financial,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,291,2e+05,Yes,5000
2019-RepAct22-000725_Redacted.pdf,2019-11-13 16:27:29.524,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 10 to 25 million,REDACTED,22,0,3826500,0,0,0,0,12000,0,119068,Own,1e+06,NA,NA,0,TRUE,2017,2018,1e+06,1e+06,0,1300000,1300000,0,14619040,10354386,-4264654,0,0,0,6,Real Estate/Property,FALSE,ACQUIRE REAL ESTATE PROPERTY & DEVELOPMENT PROJECTS,FALSE,Real Estate/Property,FALSE,ACQUIRE REAL ESTATE PROPERTY & DEVELOPMENT PROJECTS,FALSE,Real Estate/Property,FALSE,EXPORT OF MANAGEMENT SERVICES,TRUE,NA,NA,NA,NA,NA,NA,2,192,1e+05,No,NA
2019-RepAct22-000727_Redacted.pdf,2019-11-15 22:44:55.798,FALSE,NA,NA,No,Carolina,REDACTED,USA,REDACTED,REDACTED,REDACTED,31-12-2019,From 5 to 10 million,ssn,36109,0,228024,0,231963,0,0,0,0,0,Rent,NA,500,Carolina,0,TRUE,2018,2019,7,9,2,0,0,0,0,0,0,20000,17000,-3000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,157,4000,No,NA
2019-RepAct22-000728_Redacted.pdf,2019-11-04 14:40:25.224,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 1 to 5 million,REDACTED,1076,0,5346,0,0,77115,0,0,0,3310,Rent,NA,500,Dorado,0,TRUE,2017,2018,47518,19239,-28279,0,0,0,0,0,0,20000,24000,4000,1,Financial,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,217,15000,No,NA
2019-RepAct22-000729_Redacted.pdf,2019-10-23 13:29:51.394,TRUE,"applicant_first_name, applicant_last_name, applicant_gender, applicant_primary_phone, secondary_phone_number","Pedro, Santos Jr, M, 312 351-0310, 312 344-0169",No,San Juan,Puerto Rico,USA,REDACTED,REDACTED,REDACTED,31-12-2018,From 1 to 5 million,Social Security Number,0,0,0,0,224065,0,0,0,0,0,Rent,NA,1750,San Juan,0,TRUE,2017,2018,25000,18000,-7000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,350,6000,Yes,400
